Wavelength Trans 
nm % 
480 33,0407673124403 
480,2 32,8510462178185 
480,4 32,7132010453512 
480,6 32,6483418377835 
480,8 32,4043825269166 
481 32,2807241334891 
481,2 32,155641944886 
481,4 32,0883682306214 
481,6 31,8976107072723 
481,8 31,7880759146901 
482 31,66796361484 
482,2 31,4867693286314 
482,4 31,3055469087284 
482,6 31,1656270291358 
482,8 31,1288605819155 
483 30,979188353179 
483,2 30,7744466685944 
483,4 30,6390330354142 
483,6 30,5176677409815 
483,8 30,431197954491 
484 30,2877412949698 
484,2 30,0854518102501 
484,4 29,9789959408668 
484,6 29,8035895787567 
484,8 29,6211507601824 
485 29,5349924713084 
485,2 29,3439895141076 
485,4 29,2600776263098 
485,6 29,2048813208498 
485,8 29,0146232958626 
486 28,9249162615558 
486,2 28,7920849133968 
486,4 28,63623950765 
486,6 28,5004917445795 
486,8 28,3733448064276 
487 28,185636470777 
487,2 28,0757082338706 
487,4 28,0228561260216 
487,6 27,9188117869342 
487,8 27,7935244383529 
488 27,5662951780208 
488,2 27,4741576829242 
488,4 27,426414193462 
488,6 27,2388003564277 
488,8 27,0859114848301 
488,999999999999 26,9666137420398 
489,199999999999 26,8133909132951 
489,399999999999 26,7058981487026 
489,599999999999 26,5963384371634 
489,799999999999 26,5443932158698 
489,999999999999 26,4811851724415 
490,199999999999 26,2795700941534 
490,399999999999 26,1714270313742 
490,599999999999 26,1392651319269 
490,799999999999 25,9290494524963 
490,999999999999 25,7787597779982 
491,199999999999 25,6415085604078 
491,399999999999 25,4952507543696 
491,599999999999 25,4075503816116 
491,799999999999 25,3066443336801 
491,999999999999 25,221275508093 
492,199999999999 25,0942359797335 
492,399999999999 24,9589903453806 
492,599999999999 24,7824658032447 
492,799999999999 24,7438241194765 
492,999999999999 24,6758755700747 
493,199999999999 24,5800108100535 
493,399999999999 24,482657170754 
493,599999999999 24,3254452411432 
493,799999999999 24,1865453631152 
493,999999999999 24,1343409337361 
494,199999999999 23,99793697765 
494,399999999999 23,8490527680378 
494,599999999999 23,7069528805232 
494,799999999999 23,6743048057156 
494,999999999999 23,632214466762 
495,199999999999 23,5139252240565 
495,399999999999 23,3096135226287 
495,599999999999 23,2656724170751 
495,799999999999 23,2598036618357 
495,999999999999 23,1180322834716 
496,199999999999 22,9834507458184 
496,399999999999 22,8586617974685 
496,599999999999 22,7846443665448 
496,799999999999 22,6526032202439 
496,999999999999 22,6385232602787 
497,199999999999 22,5371877596946 
497,399999999999 22,3616702254532 
497,599999999999 22,278054159909 
497,799999999999 22,1948897369251 
497,999999999999 22,1777805930736 
498,199999999999 22,0363666963117 
498,399999999999 21,8501032561594 
498,599999999999 21,7266686828919 
498,799999999999 21,7441807984131 
498,999999999999 21,6403960343767 
499,199999999999 21,4931289916393 
499,399999999999 21,3973058122156 
499,599999999999 21,4453925489887 
499,799999999999 21,3578682798457 
499,999999999999 21,237087903139 
500,199999999999 21,1378512918815 
500,399999999999 21,0285447039705 
500,599999999999 20,9755891130888 
500,799999999999 20,8546923383694 
500,999999999999 20,8130950111578 
501,199999999999 20,7283906697624 
501,399999999999 20,6704866522951 
501,599999999999 20,6237935787957 
501,799999999999 20,5576613023342 
501,999999999999 20,4673378623728 
502,199999999999 20,2977566519163 
502,399999999999 20,2693063444481 
502,599999999999 20,2344888282934 
502,799999999999 20,2142461023871 
502,999999999999 20,1557933632059 
503,199999999999 20,0642742715467 
