Wavelength Trans 
nm % 
480 50,9337795778017 
480,2 50,5763516854363 
480,4 50,9714433513777 
480,6 50,2422910482914 
480,8 50,3407880746872 
481 50,2831396931057 
481,2 50,0736501431286 
481,4 50,7246916176153 
481,6 50,2379231334933 
481,8 49,5991543947089 
482 49,8904016602119 
482,2 49,9819459810301 
482,4 49,3430207948153 
482,6 49,9745666666994 
482,8 49,7086820558536 
483 49,3677873065888 
483,2 49,5682016937783 
483,4 49,436766773148 
483,6 49,2220733426425 
483,8 49,65916851114 
484 49,334406249447 
484,2 49,1075128835543 
484,4 48,7407306897584 
484,6 48,8446454958008 
484,8 48,9529955967117 
485 48,8962635573871 
485,2 48,9660309922877 
485,4 49,139340586411 
485,6 48,7897403861083 
485,8 48,6469795241046 
486 48,5386862304069 
486,2 48,5108397052367 
486,4 48,2703047501865 
486,6 48,317176606726 
486,8 48,3036787115572 
487 48,1268511562659 
487,2 48,4405988069048 
487,4 48,2889147286201 
487,6 47,9411725032763 
487,8 48,2067090654484 
488 48,0374351346547 
488,2 47,7438204806109 
488,4 47,4105323835735 
488,6 47,5311371998221 
488,8 47,7265443261108 
488,999999999999 47,3355177301077 
489,199999999999 46,9199194983777 
489,399999999999 46,7923715218581 
489,599999999999 47,3234856320804 
489,799999999999 46,9458069092006 
489,999999999999 46,7238207273572 
490,199999999999 47,4594937749083 
490,399999999999 47,0251474573765 
490,599999999999 46,7286875049965 
490,799999999999 46,3610044441799 
490,999999999999 46,1136722396087 
491,199999999999 46,4803785013266 
491,399999999999 47,1051142035417 
491,599999999999 46,6727165017963 
491,799999999999 46,5989717150541 
491,999999999999 46,5520061218394 
492,199999999999 46,4489622428074 
492,399999999999 46,1899298479899 
492,599999999999 46,128095589436 
492,799999999999 45,8166142855552 
492,999999999999 46,1954126766736 
493,199999999999 46,0418990557463 
493,399999999999 45,5016488353819 
493,599999999999 45,6725907783645 
493,799999999999 45,500517399098 
493,999999999999 45,6790013525248 
494,199999999999 46,0682088114088 
494,399999999999 45,8252899969184 
494,599999999999 45,3889143223927 
494,799999999999 45,6431114757607 
494,999999999999 45,5604166877303 
495,199999999999 45,293116302864 
495,399999999999 45,1739634821606 
495,599999999999 44,8381474282662 
495,799999999999 44,7997235128552 
495,999999999999 44,6747560254972 
496,199999999999 44,9522821993847 
496,399999999999 44,4362570689055 
496,599999999999 44,6659320106029 
496,799999999999 45,0947829974034 
496,999999999999 44,8532994967161 
497,199999999999 44,4406399875286 
497,399999999999 44,018423660613 
497,599999999999 44,2562916592144 
497,799999999999 44,3990169447651 
497,999999999999 44,424418579449 
498,199999999999 44,5833460549467 
498,399999999999 44,3606083411118 
498,599999999999 44,4862764748204 
498,799999999999 43,9228375345836 
498,999999999999 43,6899636484062 
499,199999999999 43,6049802789393 
499,399999999999 43,792016487162 
499,599999999999 43,7907156383456 
499,799999999999 43,8151510153382 
499,999999999999 43,6888440778064 
500,199999999999 42,9439709433033 
500,399999999999 43,4955038272924 
500,599999999999 43,6130833140665 
500,799999999999 43,3198932624613 
500,999999999999 43,2232718116504 
501,199999999999 42,7817360891287 
501,399999999999 43,191581790411 
501,599999999999 43,0681317626689 
501,799999999999 42,9291725837376 
501,999999999999 43,057191885007 
502,199999999999 43,09822821723 
502,399999999999 42,9495074949802 
502,599999999999 42,5039865729793 
502,799999999999 42,5990377322723 
502,999999999999 43,0367664754138 
503,199999999999 43,4881003015735 
503,399999999999 43,137799279644 
503,599999999999 42,7736141365269 
503,799999999999 42,4188225134716 
503,999999999999 42,4839816687428 
504,199999999999 42,5448518482715 
504,399999999999 42,186378617457 
504,599999999999 42,3606229247488 
504,799999999999 42,7171686454702 
504,999999999999 42,0075514837667 
505,199999999999 42,2886822440363 
505,399999999999 42,3414123450525 
505,599999999999 42,3420114976902 
505,799999999999 42,0877884760364 
505,999999999999 42,5089084303244 
506,199999999999 42,4075456766131 
506,399999999998 41,5403837861889 
506,599999999998 42,2940911678253 
506,799999999998 42,0119242397923 
506,999999999998 41,0028342074965 
507,199999999998 41,8032720828202 
507,399999999998 42,7036365044162 
507,599999999998 42,0695781390365 
507,799999999998 40,9422453014019 
507,999999999998 41,3821946817544 
508,199999999998 42,2343872151362 
508,399999999998 42,0259779888955 
508,599999999998 41,0027342063193 
508,799999999998 41,0728461701531 
508,999999999998 41,8798774022753 
509,199999999998 41,9840958616192 
