Wavelength Trans 
nm % 
480 34,2773561850711 
480,2 34,0789024666808 
480,4 33,9015689238866 
480,6 33,514539438926 
480,8 33,6737339935794 
481 33,0962276170838 
481,2 33,4365863406034 
481,4 33,5897153217932 
481,6 33,0639896811003 
481,8 32,8792645926097 
482 32,8166158359889 
482,2 32,3531505958158 
482,4 32,1756676336874 
482,6 32,0252564109089 
482,8 31,9769447164456 
483 31,6977366620773 
483,2 31,9905707874393 
483,4 31,2878095740473 
483,6 31,5721177039126 
483,8 31,2998361223507 
484 30,91408901242 
484,2 30,7977241338511 
484,4 30,9530622707442 
484,6 30,3478274000568 
484,8 30,5176564115895 
485 30,7795163346918 
485,2 30,4385703511661 
485,4 30,2685489436278 
485,6 30,2076899902216 
485,8 30,3249850756488 
486 30,3244518294884 
486,2 29,6054354408543 
486,4 29,4697802954013 
486,6 29,5324254032483 
486,8 29,1178934823789 
487 28,9158394121133 
487,2 28,8004777969981 
487,4 28,8552822737994 
487,6 28,9244647851956 
487,8 28,8200871872323 
488 28,9133737429338 
488,2 28,3942679944626 
488,4 27,9426341857141 
488,6 28,0578663268033 
488,8 28,1491112881512 
488,999999999999 27,9091144646774 
489,199999999999 27,9139340685447 
489,399999999999 27,7317132339623 
489,599999999999 27,6466315681065 
489,799999999999 27,2595309603527 
489,999999999999 26,8397060758878 
490,199999999999 26,5533785597951 
490,399999999999 26,5576508178486 
490,599999999999 26,7966062120826 
490,799999999999 26,7175113375845 
490,999999999999 26,8004514187801 
491,199999999999 26,7462309513882 
491,399999999999 26,3686888209517 
491,599999999999 26,2313533925088 
491,799999999999 26,1248574537088 
491,999999999999 25,8383330208303 
492,199999999999 26,2706334646918 
492,399999999999 26,0697980547888 
492,599999999999 25,9634966957854 
492,799999999999 25,8408048311966 
492,999999999999 25,6540982173422 
493,199999999999 25,5451641054325 
493,399999999999 24,7784948229838 
493,599999999999 24,4670505394518 
493,799999999999 24,9104861572367 
493,999999999999 24,8703261459722 
494,199999999999 24,5723006789146 
494,399999999999 24,8038573209705 
494,599999999999 24,7579203452602 
494,799999999999 24,5386983956721 
494,999999999999 24,1138125302282 
495,199999999999 24,012086733489 
495,399999999999 24,1649436301443 
495,599999999999 24,2433935853415 
495,799999999999 24,2355866237874 
495,999999999999 24,1804636436235 
496,199999999999 24,182456614833 
496,399999999999 23,7893687721576 
496,599999999999 23,3832404504927 
496,799999999999 23,3938367150986 
496,999999999999 23,5680629440852 
497,199999999999 23,6679203824179 
497,399999999999 23,270776017626 
497,599999999999 23,3544653781892 
497,799999999999 23,1203080195767 
497,999999999999 22,9803756315258 
498,199999999999 22,8524187167902 
498,399999999999 22,5590271125705 
498,599999999999 22,9061268630704 
498,799999999999 22,7943199441606 
498,999999999999 22,6703499694276 
499,199999999999 22,6321489871526 
499,399999999999 22,690252025891 
499,599999999999 22,6178833575004 
499,799999999999 22,4461761161057 
499,999999999999 22,1688749341487 
500,199999999999 21,7258691092976 
500,399999999999 21,6922844183474 
500,599999999999 21,984705021484 
500,799999999999 22,0325910212759 
500,999999999999 21,8155560445049 
501,199999999999 21,5269961727301 
501,399999999999 21,7212795301918 
501,599999999999 21,501279478077 
501,799999999999 21,576902213865 
501,999999999999 21,3310657621265 
502,199999999999 21,356816240014 
502,399999999999 20,9655030503119 
502,599999999999 21,4264221924671 
502,799999999999 21,1515694906773 
502,999999999999 21,1876286816886 
503,199999999999 21,103852744405 
503,399999999999 20,813549232528 
503,599999999999 21,1417174948826 
503,799999999999 20,1507940596301 
503,999999999999 20,2878198411567 
504,199999999999 20,6912901332608 
504,399999999999 20,3935445508003 
504,599999999999 20,6071463296956 
504,799999999999 20,5769892469526 
504,999999999999 19,9455786725568 
505,199999999999 20,6602368498175 
505,399999999999 20,4612739902519 
505,599999999999 19,8777627287637 
505,799999999999 20,3424943999376 
505,999999999999 20,353142477947 
506,199999999999 19,4312003651781 
506,399999999998 19,4696307051813 
506,599999999998 19,978489641107 
506,799999999998 19,9219096770531 
506,999999999998 19,1690041573394 
507,199999999998 19,580496645391 
507,399999999998 20,4191775428796 
507,599999999998 19,8637788660305 
507,799999999998 18,6043966332672 
507,999999999998 19,145439191161 
508,199999999998 19,6433151562573 
508,399999999998 19,4540281370029 
508,599999999998 18,3524826256753 
508,799999999998 19,3053217314474 
508,999999999998 20,4638278634071 
509,199999999998 19,8448611067356 
509,399999999998 18,440546812959 
509,599999999998 18,6420303014891 
509,799999999998 19,3735261073639 
509,999999999998 19,8682890495518 
510,199999999998 18,7106153664888 
510,399999999998 17,7243242851659 
510,599999999998 18,8348821074858 
510,799999999998 19,8922103612144 
510,999999999998 19,5795938763579 
511,199999999998 18,1823031598103 
511,399999999998 18,103803254333 
511,599999999998 18,8581897182013 
511,799999999998 19,6969497940323 
511,999999999998 19,9022550205418 
512,199999999998 18,5166859884048 
512,399999999998 17,752973379971 
512,599999999998 18,6674169966016 
512,799999999998 19,7752527464199 
512,999999999998 20,2459315318281 
513,199999999998 18,9595821079803 
513,399999999998 17,0924613084447 
513,599999999999 18,2862211487774 
513,799999999999 19,7900037867352 
513,999999999999 20,2425032145161 
514,199999999999 19,5886128251825 
514,399999999999 17,4597122361156 
514,599999999999 17,4825699778424 
514,799999999999 18,8475180484455 
514,999999999999 19,738016897005 
515,199999999999 20,9432773159519 
515,399999999999 20,7083876593362 
515,599999999999 17,6708277560089 
515,799999999999 17,487821528846 
515,999999999999 18,7632682196605 
516,199999999999 19,7035337790403 
516,399999999999 20,9505296205729 
516,599999999999 20,7374224941544 
516,799999999999 18,0107922985232 
516,999999999999 16,2647502125405 
517,199999999999 17,9743220529113 
517,399999999999 19,3529394541028 
517,599999999999 20,8048641326723 
517,8 21,2413745420727 
518 19,7674534100731 
518,2 16,360022664611 
518,4 16,7919605738447 
518,6 18,4311014406377 
518,8 19,4460146107722 
519 20,0629934697481 
519,2 20,8352177711407 
519,4 18,4447999188742 
519,6 15,8932043681116 
519,8 17,8027683568805 
520 18,9725986158956 
520,2 19,3408455315563 
520,4 20,4802582044916 
520,6 20,9765563140086 
